ReviewID,ReviewTime,R_Ovrall,CEO,Outlook,WorkLife,Culture,Diversity,Senior,Recommend,Career,Compens,EmployerID,Current,Length,Status,JobEnd,Title,Location,pro,cons,summary,advice,helpful,nothelpful,spgroup
44870551,"""2021-03-31T21:28:51.907""",3,"""NO_OPINION""","""NEUTRAL""",3,5,2,2,"""NEGATIVE""",2,2,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:8622""}",null,"It is a Relaxed environment, friendly staff",Limited upward mobility for staff,Pin Dual,"""Hire qualified individuals for the position.""",0,0,sp500
44869168,"""2021-03-31T20:47:29.493""",3,"""APPROVE""","""POSITIVE""",2,2,2,2,"""POSITIVE""",3,3,8876,FALSE,2,"""REGULAR""",2018,"{""__ref"":""JobTitle:51712""}","{""__ref"":""City:1138644""}",You meet a lot of amazing people,PAY and working every saturday,Great career starter,"""Treat your employees like humans and have some type of compassion""",0,0,sp500
44866540,"""2021-03-31T19:28:06.557""",4,"""APPROVE""","""NEUTRAL""",5,5,5,5,"""POSITIVE""",4,5,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:2940587""}",Good management and work life balance,"Slow in Upgrading to new technologies\r\nOtherwise, I don't see any cons",Very good place to work,null,0,0,sp500
44865357,"""2021-03-31T18:55:31.920""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:32447""}",null,Good working environment definitely and can learn a lot,nothing to say at this stage,Good,null,0,0,sp500
44863498,"""2021-03-31T18:06:49.440""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:13321""}","{""__ref"":""City:1138644""}",Great culture at the bank,Hard to move up at the bank,Great culture,null,0,0,sp500
44863523,"""2021-03-31T18:05:38.140""",1,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2017,"{""__ref"":""JobTitle:20850""}",null,NA NA NA NA NA NA,"Worst company, terrible pay, terrible",Worst company,null,0,0,sp500
44863421,"""2021-03-31T18:03:04.060""",4,"""NO_OPINION""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:39418""}","{""__ref"":""City:1138644""}",Great place to work with great benefits.,Layoffs due to COVID-19 and due to scandals.,Wells Fargo Employment,null,0,0,sp500
44863019,"""2021-03-31T17:50:52.500""",3,null,null,3,3,3,3,null,3,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:34118""}","{""__ref"":""City:1138644""}",They have job security in your position,Pay is not that good,HR,null,0,0,sp500
44859518,"""2021-03-31T16:10:54.147""",4,"""NO_OPINION""","""NEUTRAL""",4,4,4,4,"""POSITIVE""",4,4,8876,FALSE,4,"""PART_TIME""",2017,"{""__ref"":""JobTitle:15169""}","{""__ref"":""City:1146798""}","Friendly team environement, collaborate and good leadership",None I can think of.,good Place,"""STay true to core focus and environement""",0,0,sp500
44858621,"""2021-03-31T15:49:38.417""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:44836""}","{""__ref"":""City:1150505""}",Work Life Balance is great,Pay is not so great,Wells,null,0,0,sp500
44854267,"""2021-03-31T14:08:36.587""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:43960""}","{""__ref"":""City:1138644""}","Flexible, Good benefits and room for growth",I cant think of any cons,Awesome Job,null,0,0,sp500
44854354,"""2021-03-31T14:05:21.567""",2,"""DISAPPROVE""","""NEGATIVE""",1,3,5,1,"""NEGATIVE""",2,3,8876,FALSE,2,"""REGULAR""",2021,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1140171""}",Plenty of human resources and benefits,"Company leaders leave you in the dark, over worked, and under paid.",Not worth it,"""Lead employees instead of bossing them around""",0,0,sp500
44853555,"""2021-03-31T13:52:09.283""",4,"""DISAPPROVE""","""NEGATIVE""",4,3,3,3,null,5,5,8876,FALSE,20,"""REGULAR""",2018,"{""__ref"":""JobTitle:40112""}","{""__ref"":""City:1138644""}","Opportunity, co-workers, flexibility, schedule, challenge","CEO, politics, decentralized business model, lack of infrastructure",Good and bad,null,0,0,sp500
44853492,"""2021-03-31T13:49:53.810""",3,"""DISAPPROVE""","""NEUTRAL""",4,2,2,2,"""NEGATIVE""",2,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:5551509""}","{""__ref"":""City:1151614""}","Good benefits, 401k, flexible hours\u002Fwork remote",Company is going through so much turmoil that it’s not a great place to work,Wells fargo,null,0,0,sp500
44851289,"""2021-03-31T13:03:58.600""",2,"""NO_OPINION""","""NEUTRAL""",3,3,5,1,"""NEGATIVE""",1,3,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:61639""}","{""__ref"":""City:1147401""}",Great employees. A lot of smart people.,"Management? There are issues, and I feel like a lot of the problem for management is how everything changes so often for them from Leadership",Too big,"""You are in for a reckoning. Not enough people to do what they want done""",0,0,sp500
44851051,"""2021-03-31T12:59:15.157""",4,"""DISAPPROVE""","""NEGATIVE""",3,2,3,1,"""NEGATIVE""",3,5,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:62650""}","{""__ref"":""City:1142551""}",Good compensation for my job,Displaced me at a bad time,Great company,null,0,0,sp500
44848166,"""2021-03-31T12:03:41.867""",3,null,null,0,0,0,0,null,0,0,8876,FALSE,4,"""REGULAR""",2018,"{""__ref"":""JobTitle:30828""}","{""__ref"":""City:1146798""}",A lot of tools to assist in career advancement,Short Staffed making it difficult to meet and exceed goals.,Wells Fargo Review,null,0,0,sp500
44848173,"""2021-03-31T12:03:22.617""",3,null,null,2,3,3,3,null,3,4,8876,FALSE,4,"""REGULAR""",2018,"{""__ref"":""JobTitle:386427""}",null,"Great PTO, Good benefits, Pay,",Long hours 8-8 twice a month and every other Saturday,Worked like a insane person,null,0,0,sp500
44844442,"""2021-03-31T10:56:53.530""",4,null,null,4,3,5,3,null,3,4,8876,TRUE,2,"""PART_TIME""",null,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1130198""}",Good hourly wage\r\nNew employee and continuing\u002Foptional training\r\nGreat benefits for entry level positions,Limited opportunities for advancement\r\nHigh turnover,"Good benefits, not a healthy work environment","""Company doesn't do a good enough job of making their employees feel valued""",0,0,sp500
44844050,"""2021-03-31T10:48:25.227""",4,"""NO_OPINION""","""POSITIVE""",0,0,0,0,"""POSITIVE""",3,0,8876,FALSE,2,"""REGULAR""",2020,"{""__ref"":""JobTitle:47221""}",null,"Decent pay, fun job, pto, 401k, sick pay, paid holidays",Moved my position to phone banker once my branch closed,Good job,null,0,0,sp500
44843393,"""2021-03-31T10:33:06.570""",2,"""NO_OPINION""","""NEGATIVE""",3,2,3,1,"""NEGATIVE""",2,3,8876,FALSE,6,"""REGULAR""",2021,"{""__ref"":""JobTitle:62843""}",null,"Health Benefits are decent, maternity leave, LGBT inclusive","Management, work\u002Flife balance, professionalism, lack of cohesion",Poor corporate culture,"""Stop yelling, have the hard conversations with team members to address behaviors, stop saying everything is good until it blows up- see the red flags and listen when they are brought up!""",0,0,sp500
44842775,"""2021-03-31T10:24:46.517""",3,null,null,0,0,0,0,null,0,0,8876,FALSE,6,"""REGULAR""",2018,"{""__ref"":""JobTitle:34118""}",null,The Team atmosphere could be great.,No room for advancement for hardworkers. Have to leave to move up,Good and Bad,null,0,0,sp500
44842045,"""2021-03-31T10:10:37.380""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,null,null,Good Company to work with,Once you come you will get to know.,Good Company,null,0,0,sp500
44841231,"""2021-03-31T09:56:05.377""",5,"""APPROVE""",null,5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:44699""}",null,Best place to work. Work life balance,Nothing as cons in Wells Fargo,RPA Developer,null,0,0,sp500
44840727,"""2021-03-31T09:39:25.500""",5,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:62731""}","{""__ref"":""City:1147401""}",Dedicated people who are striving to give the clients a seamless experience.,Some projects are too large and need to be broken down or discontinued.,Solid,null,0,0,sp500
44837447,"""2021-03-31T08:52:40.487""",4,"""DISAPPROVE""","""NEUTRAL""",5,5,5,2,"""POSITIVE""",4,5,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:2940587""}",Good work life balance with good pay. People usually stay here for longer because of less pressure.,Lot of politics. Low technology exposure,Good work life balance with good pay,null,0,0,sp500
44837627,"""2021-03-31T08:46:50.367""",2,"""NO_OPINION""","""NEUTRAL""",4,2,1,1,"""NEGATIVE""",1,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:2529""}",null,"Benefits, 401k match, time off",Men are favored over women.,Disappointing Experience,null,0,0,sp500
44835333,"""2021-03-31T08:13:29.053""",4,"""APPROVE""","""POSITIVE""",3,5,5,3,"""POSITIVE""",3,5,8876,FALSE,4,"""REGULAR""",2020,"{""__ref"":""JobTitle:47226""}","{""__ref"":""City:1140286""}",Wells Fargo offer really good benefits for its employers.,I would say constant changes.,Wells Fargo,"""Have team members happy.""",0,0,sp500
44835052,"""2021-03-31T07:52:15.157""",3,"""NO_OPINION""","""NEUTRAL""",3,3,4,3,"""NEGATIVE""",5,5,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:268832""}",null,the benefits are pretty good,You are a number not a person,Its a job,null,0,0,sp500
44832243,"""2021-03-31T07:25:51.903""",2,"""DISAPPROVE""","""NEGATIVE""",1,2,1,2,"""NEGATIVE""",2,1,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1153852""}",People you work with minus the managers,Managers don’t know the policy. They have been telling us that we don’t get short breaks (15-min breaks) but turns out we do. So for the longest time that I have worked here we never took 15 minute breaks until the time that we showed them the policy and FLSA too! You have to do your research on your own. Managers get to their place because of favoritism and promotion is rigged. They already have someone in mind before they open up a job requisition.,Mehhhh,"""Honesty is the best policy! And be courteous to your employees too not just to your customers after all they are your customers too!""",0,0,sp500
44831627,"""2021-03-31T07:13:13.903""",4,null,null,3,5,5,4,"""POSITIVE""",4,4,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:55558""}",null,no work pressure and friendly work culture,there is no job security,best place to work,null,0,0,sp500
44828116,"""2021-03-31T05:55:16.677""",3,"""DISAPPROVE""","""POSITIVE""",3,2,2,2,"""NEGATIVE""",3,3,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:19567""}","{""__ref"":""City:1138644""}","partnership, partnership, partnership. partnership, partnership","diversity, diversity, diversity, diversity, diversity",good,"""more equal pay and diversity training and management towards career path""",0,0,sp500
44826889,"""2021-03-31T05:26:23.500""",4,null,null,4,3,2,3,null,4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}",null,"If you do your work and do right by customers, you can get ahead in your career",If you have issues. It’s better to go directly to hr,Political,null,0,0,sp500
44825093,"""2021-03-31T04:42:12.907""",2,"""NO_OPINION""","""NEGATIVE""",5,4,5,3,"""NEGATIVE""",3,3,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:284350""}","{""__ref"":""City:1138644""}",Very friendly and positive work environment,Terrible technology and very archaic,Tsr2,"""Fix your technology""",0,0,sp500
66125514,"""2022-06-29T21:58:54.213""",4,null,"""POSITIVE""",5,4,4,2,"""POSITIVE""",4,4,8876,FALSE,2,"""REGULAR""",2021,"{""__ref"":""JobTitle:37893""}","{""__ref"":""City:2833209""}",Great company and work culture,Company is having hire &amp; fire policy,Great Company,null,0,0,sp500
66125296,"""2022-06-29T21:50:28.177""",5,"""DISAPPROVE""","""POSITIVE""",4,3,5,1,"""NEGATIVE""",1,4,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:150715""}","{""__ref"":""City:2340354""}",Light workload\nPTO\u002FSL Benefits\nOT Pay,#NAME?,FTS,"""Look for other teams""",0,0,sp500
66121861,"""2022-06-29T19:40:27.017""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2018,null,null,Good pay and diverse employee opportunities,High employee turnover due to current company issues,Good Employee Culture,null,0,0,sp500
66118355,"""2022-06-29T17:19:25.403""",2,"""DISAPPROVE""","""NEUTRAL""",1,1,1,1,"""NEGATIVE""",2,2,8876,TRUE,20,"""REGULAR""",null,"{""__ref"":""JobTitle:329636""}","{""__ref"":""City:1150442""}",Good pto for tenured employees as well as all federal holidays.,"New CEO has decreased medical benefits, cut parking and several other perks essentially mounting to 10-15k in pay cuts for many employees.",Decreased quality in work environments,null,0,0,sp500
66117094,"""2022-06-29T16:28:12.357""",4,null,null,4,3,3,3,null,2,4,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:1138644""}",It was pretty process oriented.,I wish they would really encourage and motivate internal hires to move between jobs within the organization rather than moving to a new company.,Ok,null,0,0,sp500
66116323,"""2022-06-29T15:59:23.257""",2,"""DISAPPROVE""","""NEUTRAL""",2,1,1,1,"""NEGATIVE""",2,2,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:933863""}","{""__ref"":""City:1138644""}",It is not JPM (yet),It is turning into JPM due to unhindered cronyism,Just go to JPM,"""Quit being such deplorable human beings""",0,0,sp500
66115376,"""2022-06-29T15:27:27.510""",3,"""APPROVE""","""POSITIVE""",4,5,5,5,"""POSITIVE""",5,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:49990""}",null,Excellent benefits\nMatch up to 6%\nRoom for growth\nexcellent resources professionally and personally\nlots of PTO and paid holidays\nhybrid work structure,Low base pay\ntons of corporate structure and oversight\nalot of work to increase hourly rate - have to rely on advisor giveaway for additional comp,Registered Client Associate,"""allow easier process to get items through work structure""",0,0,sp500
66114422,"""2022-06-29T14:55:58.283""",3,"""DISAPPROVE""","""POSITIVE""",4,4,2,3,"""POSITIVE""",3,5,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:35584""}","{""__ref"":""City:1138109""}",Great benefits \nHealthcare\nHsa\nTuition reimbursement \nStock purchase plan\nPaid time off,Annual raises. Tellers got a 20% raise all others got max 3% but if you're corporate CEO you get 20% as well,Evolved,null,0,0,sp500
66112469,"""2022-06-29T13:53:17.227""",3,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:377944""}",null,Good benefits. Great products that actually help customers succeed financially.,Branches are short staffed and expected just to deal,Upper Leadership is completely ignorant to what actually happens in retail branches,"""Get to know the team members working at the branch not just the branch managers. The platform and service team are what make Wells Fargo's image and the are totally over looked.""",0,0,sp500
66108768,"""2022-06-29T12:09:21.887""",2,null,null,2,1,2,1,"""NEGATIVE""",1,1,8876,FALSE,4,"""REGULAR""",2018,null,null,Some direct managers are nice and make the team feels like family,"Some managers are downright toxic, passing over the job to the subordinate while taking the credit. Advancement depends on favoritism, very political. Pay is on the lower side of spectrum",Depends on manager,null,0,0,sp500
44825093,"""2021-03-31T04:42:12.907""",2,"""NO_OPINION""","""NEGATIVE""",5,4,5,3,"""NEGATIVE""",3,3,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:284350""}","{""__ref"":""City:1138644""}",Very friendly and positive work environment,Terrible technology and very archaic,Tsr2,"""Fix your technology""",0,0,sp500
44824851,"""2021-03-31T04:36:55.777""",3,"""APPROVE""","""NEUTRAL""",4,4,5,3,"""NEGATIVE""",3,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:3090559""}","{""__ref"":""City:1153716""}",Good amount of vacation days offered,"Expensive  overpriced Benefits, With high deductables",Wells Fargo,null,0,0,sp500
44816982,"""2021-03-31T00:15:04.133""",4,"""NO_OPINION""","""NEUTRAL""",4,4,4,3,"""POSITIVE""",2,3,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:5660056""}","{""__ref"":""City:2865319""}",Work life balance. Focus on learning. Support.,Communication gap between leadership and employee and the general lack of importance to innovate to communicate.,Great organization which is weathering a storm,null,1,0,sp500
44815999,"""2021-03-30T23:46:22.457""",3,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47226""}","{""__ref"":""City:1147358""}",Pretty easy to get into,Banking is just too old school,Decent if you're looking to get into banking,null,0,0,sp500
44812959,"""2021-03-30T22:00:05.647""",4,"""NO_OPINION""","""NEUTRAL""",0,0,0,0,null,0,0,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:50458""}","{""__ref"":""City:1148170""}",Benefits are excellent especially parental leave,Transition happens frequently right now,Treats employees well,null,0,0,sp500
44812670,"""2021-03-30T21:49:54.387""",3,null,null,2,2,2,2,null,2,2,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:7378""}","{""__ref"":""City:1149603""}",Near my home no need to drive far,Salary is low even with experience,Z,null,0,0,sp500
44811913,"""2021-03-30T21:24:29.087""",1,null,null,1,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:47221""}",null,Nothing about working here is good,"Lack of communication, a lot of micro management",Terrible,null,0,0,sp500
44810934,"""2021-03-30T20:51:04.037""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:149198""}","{""__ref"":""City:1138644""}","Good benefits, many schedules to choose from.",I don't have anything to put here.,GOOD COMPANY,null,0,0,sp500
44808917,"""2021-03-30T19:55:24.397""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:19567""}","{""__ref"":""City:2352562""}",100% amazing company!!!!! Company that is generous,"Maybe the workloads, nonetheless worth it",Together we’ll go far,null,0,0,sp500
44803090,"""2021-03-30T17:10:24.353""",1,"""DISAPPROVE""","""NEGATIVE""",1,1,1,1,"""NEGATIVE""",1,4,8876,FALSE,20,"""REGULAR""",2021,"{""__ref"":""JobTitle:35584""}",null,Helped out a lot during Covid.,Unfortunately there isn’t any clear direction on what to truly do. Every job role is unclear on what the duties are. Some Managers are stuck in the olden days and focus on certain things. Instead of the big picture. Advancement is very hard and always jumping through hoops.,Think Twice,"""Take time to truly care about your employees.""",0,0,sp500
44797816,"""2021-03-30T15:01:12.077""",4,null,null,5,5,1,5,null,5,5,8876,FALSE,2,"""REGULAR""",2020,"{""__ref"":""JobTitle:3985""}",null,Coworkers in the branch were wonderful people,There were a lot of branch closures in the area which lead to feelings of job insecurity,It was just okay,null,0,0,sp500
44797113,"""2021-03-30T14:43:07.887""",4,null,null,4,4,4,4,null,4,4,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:248497""}",null,Good working environment and good team,no cons. One of the best place to work.,N\u002FA,null,0,0,sp500
44796740,"""2021-03-30T14:36:59.807""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47227""}","{""__ref"":""City:1154170""}","Benefits, opportunity, tuition reimbursement, bonus,",post covid changes and realignment,Position no longer available,null,0,0,sp500
44795661,"""2021-03-30T14:16:20.690""",5,null,null,4,4,4,4,null,4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:6288""}","{""__ref"":""City:1138644""}",Pay is good.hired through staffing agency,None that I can think of,Pay is good,null,0,0,sp500
44792655,"""2021-03-30T13:12:32.663""",3,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:34118""}","{""__ref"":""City:1148170""}",I do not have any,Expensive benefits and upper management doesn’t care about anyone.\r\nThey are a disposable nubver,Admin roles,null,0,0,sp500
44787224,"""2021-03-30T11:29:13.400""",4,"""APPROVE""","""POSITIVE""",3,4,4,4,"""POSITIVE""",3,5,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1139993""}",Has great benefits and pto,"Have to use pto for sick days, hard to move up, can’t be out sick for family with out a write up",Teller,"""Care more about employees""",0,0,sp500
44784901,"""2021-03-30T10:48:16.250""",4,"""DISAPPROVE""",null,4,4,4,2,"""POSITIVE""",4,4,8876,TRUE,20,"""REGULAR""",null,"{""__ref"":""JobTitle:14087""}","{""__ref"":""City:1153851""}",Money was good for the work,Management was uneducated and not good at leading,Wells Fargo,null,0,0,sp500
44783491,"""2021-03-30T10:23:48.693""",4,null,null,3,4,4,3,null,3,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:3985""}",null,The benefits are hard to beat,Salary is on the lower dide,Great benefits,null,0,0,sp500
44782704,"""2021-03-30T10:05:04.663""",4,"""NO_OPINION""","""NEUTRAL""",5,3,4,3,"""NEGATIVE""",3,5,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}",null,It used to be a relaxed place to work for. Not anymore with the current changes it is undergoing. Management does not really care about the customer’s much or employees like they initially did when I started. Benefits are great. Tons of PTO once you hit the 3 year mark.,It’s becoming a stressful place to work. Management wants you to do everything and not get recognized. They are easy to pick on the wrong things and point it out rather than work with you on how to work on things. Current changes let you know that they can fire you at any moment even if you had been with the company 30+ years.,It has it’s catch.,"""Focus more on your employees and customer care rather than picking on every little mistake.""",1,0,sp500
44782444,"""2021-03-30T10:03:49.060""",3,"""DISAPPROVE""","""POSITIVE""",4,5,3,2,"""POSITIVE""",3,5,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:10762""}","{""__ref"":""City:2865319""}",Very good culture with huge employee benefits and compensations are very good,Forcing employees to work towards coding side,Good company  to work,null,0,0,sp500
44780989,"""2021-03-30T09:37:51.823""",5,"""NO_OPINION""","""POSITIVE""",3,4,4,0,"""POSITIVE""",5,3,8876,FALSE,2,"""REGULAR""",2020,"{""__ref"":""JobTitle:1001251""}",null,Great environment and people. Wide array of career opportunities.,Back to back calls and only 30 minute lunch breaks.,GREAT PLACE TO GROW!,null,0,0,sp500
44777173,"""2021-03-30T08:32:48.877""",4,"""NO_OPINION""","""POSITIVE""",5,1,5,3,"""POSITIVE""",5,5,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:47226""}","{""__ref"":""City:1146843""}","Wells Fargo is a great company with lots of tools, resources and training committed to their branch bankers. They also pay competitively compared to other retail banking positions.","I started working for Wells Fargo in late 2016 which was one of the most challenging times for the bank. Although I learned a lot, I felt as though at a moments notice I could be terminated for literally anything and there wasn’t any trust on the team. I felt as though I needed to watch my back everyday.","Great Company, challenging work environment","""Build a better culture of trust""",0,0,sp500
44764353,"""2021-03-30T04:05:55.377""",2,"""APPROVE""","""NEGATIVE""",4,3,3,2,"""NEGATIVE""",2,2,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:21122""}","{""__ref"":""City:2940587""}",Work life balance is good,Job security is not for sure,"Based on your project and colleagues, you can survive",null,0,0,sp500
44763607,"""2021-03-30T03:43:00.947""",3,"""NO_OPINION""","""NEUTRAL""",3,4,4,2,"""POSITIVE""",3,3,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:58193""}","{""__ref"":""City:2865319""}",Good in terms of work culture,Dont have much. Management can be improved.,Good in terms of work,null,0,0,sp500
44762139,"""2021-03-30T02:56:34.907""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:211094""}","{""__ref"":""City:1154170""}",Great work life balance here,Lots of change in upper management lately,Great Working Environment,null,0,0,sp500
44761164,"""2021-03-30T02:27:28.980""",1,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:6878""}","{""__ref"":""City:2308631""}","nice office setting, security, stable",night shift which pretty much ruins a normal life,Funds Transfer Clerk,null,0,0,sp500
44759137,"""2021-03-30T01:21:27.110""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,FALSE,4,"""REGULAR""",2017,"{""__ref"":""JobTitle:12253""}","{""__ref"":""City:1140171""}",Good Learning over all team and training process,didnt find any cons its a great company to work for,Great Company to work,"""none""",0,0,sp500
44758701,"""2021-03-30T01:09:31.637""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:15954""}","{""__ref"":""City:1149332""}",It's consistent work and pays decently.,You're just a cog in a machine.,Good stepping stone,null,0,0,sp500
44757826,"""2021-03-30T00:37:10.697""",1,null,"""NEGATIVE""",1,1,1,1,"""NEGATIVE""",1,1,8876,FALSE,4,"""REGULAR""",2020,"{""__ref"":""JobTitle:9640""}",null,the people and how you communicate,the whole bank in itself needs to improve vastly,Does not represent their values,"""listen""",0,0,sp500
44757760,"""2021-03-30T00:34:44.667""",1,"""DISAPPROVE""","""NEGATIVE""",1,2,1,1,"""NEGATIVE""",3,1,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:703595""}","{""__ref"":""City:1155132""}",Working from home currently due to covid,You are just another number &amp; are disposable,Don’t do it,"""Get a heart""",0,0,sp500
44755228,"""2021-03-29T22:59:08.577""",3,null,null,4,3,2,2,null,2,4,8876,FALSE,4,"""REGULAR""",2021,"{""__ref"":""JobTitle:19567""}","{""__ref"":""City:1146821""}","School reimbursement, only if your schedule works with the company's working schedule","Difficult to move up. It's more \""who you know\"" than your knowledge, or your working capabilities.",Just an ok company to work for,null,0,0,sp500
44752704,"""2021-03-29T21:25:20.033""",4,"""APPROVE""","""POSITIVE""",3,3,3,4,"""POSITIVE""",0,4,8876,FALSE,2,"""REGULAR""",2020,null,null,Good company with good standards,Nothing bad about this company,Company,null,0,0,sp500
44752466,"""2021-03-29T21:03:58.943""",3,"""DISAPPROVE""","""NEGATIVE""",3,1,3,2,"""NEGATIVE""",3,3,8876,TRUE,20,"""REGULAR""",null,"{""__ref"":""JobTitle:46043""}","{""__ref"":""City:1147401""}","If you exceed at your job and your leadership team likes you, you’ll do well.",Lots of layoffs all the time. Tons of jobs being sent to India or Philippines,Descent place but no more job stability,"""Retain the right people, the ones who know how to do the job right, not those who you think can do it for cheaper.""",0,0,sp500
44749464,"""2021-03-29T19:42:27.993""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:118171""}",null,Great benefits \r\nDecent pay rate \r\nQuarterly bonus,Evaluation system \r\nConsistently changing procedures\r\nExtremely rude customers,Ehh,null,0,0,sp500
44748479,"""2021-03-29T19:07:37.457""",5,"""NO_OPINION""","""NEUTRAL""",3,4,4,4,"""POSITIVE""",4,4,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}",null,Great Place to work .,"Work hard to succeed ,",Great,null,0,0,sp500
44747283,"""2021-03-29T18:37:10.567""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}","{""__ref"":""City:1139919""}","Pay, PTO, Benefits, Diversity &amp; inclusion","Slow to advance, a lot of change, stressful",Great company,null,0,0,sp500
